"site","date","mean_depth_ft","month","year","julian"
"6803804","2006-11-01",213.455,11,2006,"305"
"6803804","2006-12-01",203.42,12,2006,"335"
"6803804","2007-01-01",204.25,1,2007,"1"
"6803804","2007-02-01",203.42,2,2007,"32"
"6803804","2007-03-01",199.04,3,2007,"60"
"6803804","2007-04-01",183.835,4,2007,"91"
"6803804","2007-05-01",177.04,5,2007,"121"
"6803804","2007-06-01",174.79,6,2007,"152"
"6803804","2007-07-01",163.5,7,2007,"182"
"6803804","2007-08-01",162.6,8,2007,"213"
"6803804","2007-09-01",152.4,9,2007,"244"
"6803804","2007-10-01",160.15,10,2007,"274"
"6803804","2007-11-01",158.35,11,2007,"305"
"6803804","2007-12-01",156.15,12,2007,"335"
"6803804","2008-01-01",156.65,1,2008,"1"
"6803804","2008-02-01",158.2,2,2008,"32"
"6803804","2008-03-01",158.1,3,2008,"61"
"6803804","2008-04-01",170.01,4,2008,"92"
"6803804","2008-05-01",179.15,5,2008,"122"
"6803804","2008-06-01",195.75,6,2008,"153"
"6803804","2008-07-01",203.3,7,2008,"183"
"6803804","2008-08-01",199.25,8,2008,"214"
"6803804","2008-09-01",202.35,9,2008,"245"
"6803804","2008-10-01",203.45,10,2008,"275"
"6803804","2008-11-01",203,11,2008,"306"
"6803804","2008-12-01",202.733333333333,12,2008,"336"
"6803804","2009-01-01",196.9,1,2009,"1"
"6803804","2009-02-01",199.6,2,2009,"32"
"6803804","2009-03-01",198.85,3,2009,"60"
"6803804","2009-04-01",201.7,4,2009,"91"
"6803804","2009-05-01",202.15,5,2009,"121"
"6803804","2009-06-01",203.6,6,2009,"152"
"6803804","2009-07-01",203.6,7,2009,"182"
"6803804","2009-08-01",203.75,8,2009,"213"
"6803804","2009-09-01",213.375,9,2009,"244"
"6803804","2009-10-01",213.255,10,2009,"274"
"6803804","2009-11-01",205.525,11,2009,"305"
"6803804","2009-12-01",199.86,12,2009,"335"
"6803804","2010-01-01",200.025,1,2010,"1"
"6803804","2010-02-01",181.435,2,2010,"32"
"6803804","2010-03-01",173.115,3,2010,"60"
"6803804","2010-04-01",173.825,4,2010,"91"
"6803804","2010-05-01",171.76,5,2010,"121"
"6803804","2010-06-01",176.615,6,2010,"152"
"6803804","2010-07-01",181.23,7,2010,"182"
"6803804","2010-08-01",205.31,8,2010,"213"
"6803804","2010-09-01",190.105,9,2010,"244"
"6803804","2010-10-01",188.01,10,2010,"274"
"6803804","2010-11-01",186.93,11,2010,"305"
"6803804","2010-12-01",183.165,12,2010,"335"
"6803804","2011-01-01",180.805,1,2011,"1"
"6803804","2011-02-01",180.68,2,2011,"32"
"6803804","2011-03-01",188.235,3,2011,"60"
"6803804","2011-04-01",203.575,4,2011,"91"
"6803804","2011-05-01",213.345,5,2011,"121"
"6803804","2011-06-01",234.46,6,2011,"152"
"6803804","2011-07-01",242.36,7,2011,"182"
"6803804","2011-08-01",249.66,8,2011,"213"
"6803804","2011-09-01",250.42,9,2011,"244"
"6803804","2011-10-01",237.35,10,2011,"274"
"6803804","2011-11-01",228.4,11,2011,"305"
"6803804","2011-12-01",217.72,12,2011,"335"
"6803804","2012-01-01",210.915,1,2012,"1"
"6803804","2012-02-01",203.85,2,2012,"32"
"6803804","2012-03-01",199.08,3,2012,"61"
"6803804","2012-04-01",204.315,4,2012,"92"
"6803804","2012-05-01",210.035,5,2012,"122"
"6803804","2012-06-01",226.94,6,2012,"153"
"6803804","2012-07-01",227.71,7,2012,"183"
"6803804","2012-08-01",250.18,8,2012,"214"
"6803804","2012-09-01",249.465,9,2012,"245"
"6803804","2012-10-01",233.96,10,2012,"275"
"6803804","2012-11-01",230.27,11,2012,"306"
"6803804","2012-12-01",227.665,12,2012,"336"
"6803804","2013-01-01",216.495,1,2013,"1"
"6803804","2013-02-01",216.06,2,2013,"32"
"6803804","2013-03-01",219.365,3,2013,"60"
"6803804","2013-04-01",223.76,4,2013,"91"
"6803804","2013-05-01",223.81,5,2013,"121"
"6803804","2013-06-01",226.3,6,2013,"152"
"6803804","2013-07-01",234.815,7,2013,"182"
"6803804","2013-08-01",251.375,8,2013,"213"
"6803804","2013-09-01",253.8,9,2013,"244"
"6803804","2013-10-01",259.21,10,2013,"274"
"6803804","2013-11-01",255.25,11,2013,"305"
"6803804","2013-12-01",247.95,12,2013,"335"
"6803804","2014-01-01",248.75,1,2014,"1"
"6803804","2014-02-01",240.91,2,2014,"32"
"6803804","2014-03-01",248.015,3,2014,"60"
"6803804","2014-04-01",262.4,4,2014,"91"
"6803804","2014-05-01",262.71,5,2014,"121"
"6803804","2014-06-01",263.46,6,2014,"152"
"6803804","2014-07-01",276.85,7,2014,"182"
"6803804","2014-08-01",288.275,8,2014,"213"
"6803804","2014-09-01",277.59,9,2014,"244"
"6803804","2014-10-01",273.325,10,2014,"274"
"6803804","2014-11-01",261.525,11,2014,"305"
"6803804","2014-12-01",254.455,12,2014,"335"
"6803804","2015-01-01",244.25,1,2015,"1"
"6803804","2015-02-01",237.435,2,2015,"32"
"6803804","2015-03-01",234.335,3,2015,"60"
"6803804","2015-04-01",234.885,4,2015,"91"
"6803804","2015-05-01",223.675,5,2015,"121"
"6803804","2015-06-01",215.815,6,2015,"152"
"6803804","2015-07-01",225.835,7,2015,"182"
"6803804","2015-08-01",252.85,8,2015,"213"
"6803804","2015-09-01",260.315,9,2015,"244"
"6803804","2015-10-01",267.18,10,2015,"274"
"6803804","2015-11-01",248.2,11,2015,"305"
"6803804","2015-12-01",232.7,12,2015,"335"
"6803804","2016-01-01",226.36,1,2016,"1"
"6803804","2016-02-01",225.415,2,2016,"32"
"6803804","2016-03-01",224.705,3,2016,"61"
"6803804","2016-04-01",223.1,4,2016,"92"
"6803804","2016-05-01",217.66,5,2016,"122"
"6803804","2016-06-01",215.1,6,2016,"153"
"6803804","2016-07-01",234.42,7,2016,"183"
"6803804","2016-08-01",251.53,8,2016,"214"
"6803804","2016-09-01",247.075,9,2016,"245"
"6803804","2016-10-01",248.38,10,2016,"275"
"6803804","2016-11-01",242.775,11,2016,"306"
"6803804","2016-12-01",234.87,12,2016,"336"
"6803804","2017-01-01",231.21,1,2017,"1"
"6803804","2017-02-01",228.545,2,2017,"32"
"6803804","2017-03-01",225.095,3,2017,"60"
"6803804","2017-04-01",227.135,4,2017,"91"
"6803804","2017-05-01",244.765,5,2017,"121"
"6803804","2017-06-01",251.085,6,2017,"152"
"6803804","2017-07-01",265.23,7,2017,"182"
"6803804","2017-08-01",271.245,8,2017,"213"
"6803804","2017-09-01",284.82,9,2017,"244"
"6803804","2017-10-01",274.025,10,2017,"274"
"6803804","2017-11-01",263.335,11,2017,"305"
"6803804","2017-12-01",251.405,12,2017,"335"
"6803804","2018-01-01",246.66,1,2018,"1"
"6803804","2018-02-01",243.92,2,2018,"32"
"6803804","2018-03-01",242.92,3,2018,"60"
"6803804","2018-04-01",249.27,4,2018,"91"
"6803804","2018-05-01",260.525,5,2018,"121"
"6803804","2018-06-01",289.44,6,2018,"152"
"6803804","2018-07-01",300.965,7,2018,"182"
"6803804","2018-08-01",297.7,8,2018,"213"
"6803804","2018-09-01",272.22,9,2018,"244"
"6803804","2018-10-01",250.14,10,2018,"274"
"6803804","2018-11-01",237.425,11,2018,"305"
"6803804","2018-12-01",233.055,12,2018,"335"
"6803804","2019-01-01",220.26,1,2019,"1"
"6803804","2019-02-01",218.685,2,2019,"32"
"6803804","2019-03-01",220.27,3,2019,"60"
"6803804","2019-04-01",222.335,4,2019,"91"
"6803804","2019-05-01",221.93,5,2019,"121"
"6803804","2019-06-01",226.345,6,2019,"152"
"6803804","2019-07-01",249.845,7,2019,"182"
"6803804","2019-08-01",275.075,8,2019,"213"
"6803804","2019-09-01",284.71,9,2019,"244"
"6803804","2019-10-01",276.85,10,2019,"274"
"6803804","2019-11-01",265.76,11,2019,"305"
"6803804","2019-12-01",259.645,12,2019,"335"
"6803804","2020-01-01",253.31,1,2020,"1"
"6803804","2020-02-01",248.895,2,2020,"32"
"6803804","2020-03-01",249.495,3,2020,"61"
"6803804","2020-04-01",251.21,4,2020,"92"
"6803804","2020-05-01",258.53,5,2020,"122"
"6803804","2020-06-01",271.315,6,2020,"153"
"6803804","2020-07-01",303.95,7,2020,"183"
"6803804","2020-08-01",310.345,8,2020,"214"
"6803804","2020-09-01",286.485,9,2020,"245"
"6803804","2020-10-01",282.06,10,2020,"275"
"6803804","2020-11-01",270.655,11,2020,"306"
"6803804","2020-12-01",266.36,12,2020,"336"
"6803804","2021-01-01",259.95,1,2021,"1"
"6803804","2021-02-01",266.62,2,2021,"32"
"6803804","2021-03-01",252.425,3,2021,"60"
"6803804","2021-04-01",256.71,4,2021,"91"
"6803804","2021-05-01",258.215,5,2021,"121"
"6803804","2021-06-01",253.99,6,2021,"152"
"6803804","2021-07-01",255.57,7,2021,"182"
"6803804","2021-08-01",258.11,8,2021,"213"
"6803804","2021-09-01",259.335,9,2021,"244"
"6803804","2021-10-01",257.775,10,2021,"274"
"6803804","2021-11-01",272.85,11,2021,"305"
"6803804","2021-12-01",250.995,12,2021,"335"
"6803804","2022-01-01",249.875,1,2022,"1"
"6803804","2022-02-01",251.105,2,2022,"32"
"6803804","2022-03-01",249.175,3,2022,"60"
"6803804","2022-04-01",262.875,4,2022,"91"
"6803804","2022-05-01",271.235,5,2022,"121"
"6803804","2022-06-01",287.64,6,2022,"152"
"6803804","2022-07-01",292.935,7,2022,"182"
"6803804","2022-08-01",294.415,8,2022,"213"
"6803804","2022-09-01",304.25,9,2022,"244"
"6803804","2022-10-01",289.63,10,2022,"274"
"6803804","2022-11-01",270.855,11,2022,"305"
"6803804","2022-12-01",263.15,12,2022,"335"
"6803804","2023-01-01",256.425,1,2023,"1"
"6803804","2023-02-01",252.675,2,2023,"32"
"6803804","2023-03-01",256.84,3,2023,"60"
"6803804","2023-04-01",255.535,4,2023,"91"
"6803804","2023-05-01",252,5,2023,"121"
"6803804","2023-06-01",266.99,6,2023,"152"
"6804214","2012-11-01",219.055,11,2012,"306"
"6804214","2012-12-01",213.03,12,2012,"336"
"6804214","2013-01-01",209.705,1,2013,"1"
"6804214","2013-02-01",214.285,2,2013,"32"
"6804214","2013-03-01",202.385,3,2013,"60"
"6804214","2013-04-01",199.955,4,2013,"91"
"6804214","2013-05-01",202.43,5,2013,"121"
"6804214","2013-06-01",195.215,6,2013,"152"
"6804214","2013-07-01",214.79,7,2013,"182"
"6804214","2013-08-01",248.185,8,2013,"213"
"6804214","2013-09-01",248.655,9,2013,"244"
"6804214","2013-10-01",213.675,10,2013,"274"
"6804214","2013-11-01",206.415,11,2013,"305"
"6804214","2013-12-01",206.735,12,2013,"335"
"6804214","2014-01-01",221.24,1,2014,"1"
"6804214","2014-02-01",211.255,2,2014,"32"
"6804214","2014-03-01",210.7,3,2014,"60"
"6804214","2014-04-01",231.265,4,2014,"91"
"6804214","2014-05-01",223.645,5,2014,"121"
"6804214","2014-06-01",213.245,6,2014,"152"
"6804214","2014-07-01",233.71,7,2014,"182"
"6804214","2014-08-01",251.415,8,2014,"213"
"6804214","2014-09-01",242.295,9,2014,"244"
"6804214","2014-10-01",240.085,10,2014,"274"
"6804214","2014-11-01",225.385,11,2014,"305"
"6804214","2014-12-01",222.055,12,2014,"335"
"6804214","2015-01-01",222.125,1,2015,"1"
"6804214","2015-02-01",222.93,2,2015,"32"
"6804214","2015-03-01",211.245,3,2015,"60"
"6804214","2015-04-01",210.595,4,2015,"91"
"6804214","2015-05-01",170.865,5,2015,"121"
"6804214","2015-06-01",107.7,6,2015,"152"
"6804214","2015-07-01",131.055,7,2015,"182"
"6804214","2015-08-01",181.145,8,2015,"213"
"6804214","2015-09-01",164.57,9,2015,"244"
"6804214","2015-10-01",180.03,10,2015,"274"
"6804214","2015-11-01",145.345,11,2015,"305"
"6804214","2015-12-01",125.26,12,2015,"335"
"6804214","2016-01-01",117.725,1,2016,"1"
"6804214","2016-02-01",137.3,2,2016,"32"
"6804214","2016-03-01",136.45,3,2016,"61"
"6804214","2016-04-01",128.595,4,2016,"92"
"6804214","2016-05-01",98.665,5,2016,"122"
"6804214","2016-06-01",81.085,6,2016,"153"
"6804214","2016-07-01",113.895,7,2016,"183"
"6804214","2016-08-01",128.39,8,2016,"214"
"6804214","2016-09-01",135.715,9,2016,"245"
"6804214","2016-10-01",166.605,10,2016,"275"
"6804214","2016-11-01",157.115,11,2016,"306"
"6804214","2016-12-01",158.25,12,2016,"336"
"6804214","2017-01-01",156.055,1,2017,"1"
"6804214","2017-02-01",152.005,2,2017,"32"
"6804214","2017-03-01",148.81,3,2017,"60"
"6804214","2017-04-01",149.035,4,2017,"91"
"6804214","2017-05-01",178.27,5,2017,"121"
"6804214","2017-06-01",185.935,6,2017,"152"
"6804214","2017-07-01",196.6,7,2017,"182"
"6804214","2017-08-01",208.27,8,2017,"213"
"6804214","2017-09-01",214.47,9,2017,"244"
"6804214","2017-10-01",197.835,10,2017,"274"
"6804214","2017-11-01",198.375,11,2017,"305"
"6804214","2017-12-01",193.16,12,2017,"335"
"6804214","2018-01-01",196.58,1,2018,"1"
"6804214","2018-02-01",200.395,2,2018,"32"
"6804214","2018-03-01",192.845,3,2018,"60"
"6804214","2018-04-01",222.065,4,2018,"91"
"6804214","2018-05-01",228.725,5,2018,"121"
"6804214","2018-06-01",235.915,6,2018,"152"
"6804214","2018-07-01",246.63,7,2018,"182"
"6804214","2018-08-01",220.305,8,2018,"213"
"6804214","2018-09-01",208.8,9,2018,"244"
"6804214","2018-10-01",179.42,10,2018,"274"
"6804214","2018-11-01",162.3,11,2018,"305"
"6804214","2018-12-01",163.58,12,2018,"335"
"6804214","2019-01-01",150.055,1,2019,"1"
"6804214","2019-02-01",151.245,2,2019,"32"
"6804214","2019-03-01",154.195,3,2019,"60"
"6804214","2019-04-01",155.915,4,2019,"91"
"6804214","2019-05-01",146.075,5,2019,"121"
"6804214","2019-06-01",146.92,6,2019,"152"
"6804214","2019-07-01",160.65,7,2019,"182"
"6804214","2019-08-01",160.295,8,2019,"213"
"6804214","2019-09-01",162.31,9,2019,"244"
"6804214","2019-10-01",161.71,10,2019,"274"
"6804214","2019-11-01",163.495,11,2019,"305"
"6804214","2019-12-01",165.09,12,2019,"335"
"6804214","2020-01-01",166.08,1,2020,"1"
"6804214","2020-02-01",165.695,2,2020,"32"
"6804214","2020-03-01",166.105,3,2020,"61"
"6804214","2020-04-01",168.635,4,2020,"92"
"6804214","2020-05-01",169.75,5,2020,"122"
"6804214","2020-06-01",168.52,6,2020,"153"
"6804214","2020-07-01",178.7,7,2020,"183"
"6804214","2020-08-01",177.52,8,2020,"214"
"6804214","2020-09-01",174.115,9,2020,"245"
"6804214","2020-10-01",172.675,10,2020,"275"
"6804214","2020-11-01",177.175,11,2020,"306"
"6804214","2020-12-01",175.325,12,2020,"336"
"6804214","2021-01-01",174.2,1,2021,"1"
"6804214","2021-02-01",173.17,2,2021,"32"
"6804214","2021-03-01",173.17,3,2021,"60"
"6804214","2021-04-01",175.015,4,2021,"91"
"6804214","2021-05-01",175.675,5,2021,"121"
"6804214","2021-06-01",173.865,6,2021,"152"
"6804214","2021-07-01",172.5,7,2021,"182"
"6804214","2021-08-01",171.575,8,2021,"213"
"6804214","2021-09-01",173.05,9,2021,"244"
"6804214","2021-10-01",171.95,10,2021,"274"
"6804214","2021-11-01",171.515,11,2021,"305"
"6804214","2021-12-01",170.84,12,2021,"335"
"6804214","2022-01-01",171.35,1,2022,"1"
"6804214","2022-02-01",171.035,2,2022,"32"
"6804214","2022-03-01",171.075,3,2022,"60"
"6804214","2022-04-01",172.16,4,2022,"91"
"6804214","2022-05-01",174.64,5,2022,"121"
"6804214","2022-06-01",176.035,6,2022,"152"
"6804214","2022-07-01",174.77,7,2022,"182"
"6804214","2022-08-01",175.015,8,2022,"213"
"6804214","2022-09-01",174.86,9,2022,"244"
"6804214","2022-10-01",177.48,10,2022,"274"
"6804214","2022-11-01",179.28,11,2022,"305"
"6804214","2022-12-01",177.86,12,2022,"335"
"6804214","2023-01-01",176.935,1,2023,"1"
"6804214","2023-02-01",176.3,2,2023,"32"
"6804214","2023-03-01",176.44,3,2023,"60"
"6804214","2023-04-01",176.725,4,2023,"91"
"6804214","2023-05-01",177.84,5,2023,"121"
"6804214","2023-06-01",179.625,6,2023,"152"
"6804312","2007-09-01",101.6,9,2007,"244"
"6804312","2007-10-01",104.6,10,2007,"274"
"6804312","2007-11-01",108.15,11,2007,"305"
"6804312","2007-12-01",109.45,12,2007,"335"
"6804312","2008-01-01",112.05,1,2008,"1"
"6804312","2008-02-01",115.6,2,2008,"32"
"6804312","2008-03-01",118.6,3,2008,"61"
"6804312","2008-04-01",121.2,4,2008,"92"
"6804312","2008-05-01",123.45,5,2008,"122"
"6804312","2008-06-01",126.95,6,2008,"153"
"6804312","2008-07-01",129.25,7,2008,"183"
"6804312","2008-08-01",130.1,8,2008,"214"
"6804312","2008-09-01",132.15,9,2008,"245"
"6804312","2008-10-01",133.5,10,2008,"275"
"6804312","2008-11-01",134.6,11,2008,"306"
"6804312","2008-12-01",135.3,12,2008,"336"
"6804312","2009-01-01",135.45,1,2009,"1"
"6804312","2009-02-01",131,2,2009,"32"
"6804312","2009-03-01",132.2,3,2009,"60"
"6804312","2009-04-01",133.25,4,2009,"91"
"6804312","2009-05-01",133.9,5,2009,"121"
"6804312","2009-06-01",137.55,6,2009,"152"
"6804312","2009-07-01",137.55,7,2009,"182"
"6804312","2009-08-01",140.65,8,2009,"213"
"6804312","2009-09-01",137.625,9,2009,"244"
"6804312","2009-10-01",134.85,10,2009,"274"
"6804312","2009-11-01",128.1,11,2009,"305"
"6804312","2009-12-01",125.8,12,2009,"335"
"6804312","2010-01-01",123.3,1,2010,"1"
"6804312","2010-02-01",114.15,2,2010,"32"
"6804312","2010-03-01",113,3,2010,"60"
"6804312","2010-04-01",110.7,4,2010,"91"
"6804312","2010-05-01",110.75,5,2010,"121"
"6804312","2010-06-01",116.85,6,2010,"152"
"6804312","2010-07-01",112.3,7,2010,"182"
"6804312","2010-08-01",115.465,8,2010,"213"
"6804312","2010-09-01",114.8,9,2010,"244"
"6804312","2010-10-01",115.06,10,2010,"274"
"6804312","2010-11-01",116.83,11,2010,"305"
"6804312","2010-12-01",118.23,12,2010,"335"
"6804312","2011-01-01",118.825,1,2011,"1"
"6804312","2011-02-01",124.1,2,2011,"32"
"6804312","2011-03-01",122.89,3,2011,"60"
"6804312","2011-04-01",123.92,4,2011,"91"
"6804312","2011-05-01",126.1,5,2011,"121"
"6804312","2011-06-01",128.98,6,2011,"152"
"6804312","2011-07-01",131.95,7,2011,"182"
"6804312","2011-08-01",134.26,8,2011,"213"
"6804312","2011-09-01",136.8,9,2011,"244"
"6804312","2011-10-01",135.225,10,2011,"274"
"6804312","2011-11-01",136.71,11,2011,"305"
"6804312","2011-12-01",135.675,12,2011,"335"
"6804312","2012-01-01",135.53,1,2012,"1"
"6804312","2012-02-01",134.79,2,2012,"32"
"6804312","2012-03-01",131.395,3,2012,"61"
"6804312","2012-04-01",130.655,4,2012,"92"
"6804312","2012-05-01",129.735,5,2012,"122"
"6804312","2012-06-01",130.23,6,2012,"153"
"6804312","2012-07-01",131.235,7,2012,"183"
"6804312","2012-08-01",134.705,8,2012,"214"
"6804312","2012-09-01",134.555,9,2012,"245"
"6804312","2012-10-01",131.42,10,2012,"275"
"6804312","2012-11-01",132.64,11,2012,"306"
"6804312","2012-12-01",133.785,12,2012,"336"
"6804312","2013-01-01",133.415,1,2013,"1"
"6804312","2013-02-01",134.185,2,2013,"32"
"6804312","2013-03-01",135.005,3,2013,"60"
"6804312","2013-04-01",136.665,4,2013,"91"
"6804312","2013-05-01",135.335,5,2013,"121"
"6804312","2013-06-01",132.045,6,2013,"152"
"6804312","2013-07-01",132.71,7,2013,"182"
"6804312","2013-08-01",135.555,8,2013,"213"
"6804312","2013-09-01",140.425,9,2013,"244"
"6804312","2013-10-01",132.83,10,2013,"274"
"6804312","2013-11-01",130.32,11,2013,"305"
"6804312","2013-12-01",128.62,12,2013,"335"
"6804312","2014-01-01",130.65,1,2014,"1"
"6804312","2014-02-01",130.43,2,2014,"32"
"6804312","2014-03-01",130.54,3,2014,"60"
"6804312","2014-04-01",133.57,4,2014,"91"
"6804312","2014-05-01",134.045,5,2014,"121"
"6804312","2014-06-01",132.65,6,2014,"152"
"6804312","2014-07-01",135.855,7,2014,"182"
"6804312","2014-08-01",143.79,8,2014,"213"
"6804312","2014-09-01",138.585,9,2014,"244"
"6804312","2014-10-01",138.3,10,2014,"274"
"6804312","2014-11-01",138.22,11,2014,"305"
"6804312","2014-12-01",139.285,12,2014,"335"
"6804312","2015-01-01",137.37,1,2015,"1"
"6804312","2015-02-01",132.865,2,2015,"32"
"6804312","2015-03-01",131.725,3,2015,"60"
"6804312","2015-04-01",128.915,4,2015,"91"
"6804312","2015-05-01",124.455,5,2015,"121"
"6804312","2015-06-01",113.9,6,2015,"152"
"6804312","2015-07-01",117.075,7,2015,"182"
"6804312","2015-08-01",117,8,2015,"213"
"6804312","2015-09-01",118.845,9,2015,"244"
"6804312","2015-10-01",119.585,10,2015,"274"
"6804312","2015-11-01",115.165,11,2015,"305"
"6804312","2015-12-01",111.4,12,2015,"335"
"6804312","2016-01-01",110.37,1,2016,"1"
"6804312","2016-02-01",110.96,2,2016,"32"
"6804312","2016-03-01",111.33,3,2016,"61"
"6804312","2016-04-01",110.48,4,2016,"92"
"6804312","2016-05-01",106.42,5,2016,"122"
"6804312","2016-06-01",102.84,6,2016,"153"
"6804312","2016-07-01",106.75,7,2016,"183"
"6804312","2016-08-01",109.04,8,2016,"214"
"6804312","2016-09-01",109.89,9,2016,"245"
"6804312","2016-10-01",110.695,10,2016,"275"
"6804312","2016-11-01",111.73,11,2016,"306"
"6804312","2016-12-01",111.99,12,2016,"336"
"6804312","2017-01-01",111.915,1,2017,"1"
"6804312","2017-02-01",111.51,2,2017,"32"
"6804312","2017-03-01",110.62,3,2017,"60"
"6804312","2017-04-01",111.47,4,2017,"91"
"6804312","2017-05-01",112.43,5,2017,"121"
"6804312","2017-06-01",113.87,6,2017,"152"
"6804312","2017-07-01",117.04,7,2017,"182"
"6804312","2017-08-01",119.48,8,2017,"213"
"6804312","2017-09-01",121.1,9,2017,"244"
"6804312","2017-10-01",122.575,10,2017,"274"
"6804312","2017-11-01",124.24,11,2017,"305"
"6804312","2017-12-01",124.755,12,2017,"335"
"6804312","2018-01-01",126.085,1,2018,"1"
"6804312","2018-02-01",126.34,2,2018,"32"
"6804312","2018-03-01",127.93,3,2018,"60"
"6804312","2018-04-01",128.925,4,2018,"91"
"6804312","2018-05-01",131.065,5,2018,"121"
"6804312","2018-06-01",135.51,6,2018,"152"
"6804312","2018-07-01",138.08,7,2018,"182"
"6804312","2018-08-01",139.19,8,2018,"213"
"6804312","2018-09-01",133.39,9,2018,"244"
"6804312","2018-10-01",125.345,10,2018,"274"
"6804312","2018-11-01",120.81,11,2018,"305"
"6804312","2018-12-01",119.115,12,2018,"335"
"6804312","2019-01-01",114.02,1,2019,"1"
"6804312","2019-02-01",112.95,2,2019,"32"
"6804312","2019-03-01",113.355,3,2019,"60"
"6804312","2019-04-01",113.615,4,2019,"91"
"6804312","2019-05-01",109.005,5,2019,"121"
"6804312","2019-06-01",109.63,6,2019,"152"
"6804312","2019-07-01",112.03,7,2019,"182"
"6804312","2019-08-01",114.465,8,2019,"213"
"6804312","2019-09-01",115.795,9,2019,"244"
"6804312","2019-10-01",117.815,10,2019,"274"
"6804312","2019-11-01",119.68,11,2019,"305"
"6804312","2019-12-01",121.16,12,2019,"335"
"6804312","2020-01-01",122.855,1,2020,"1"
"6804312","2020-02-01",124.33,2,2020,"32"
"6804312","2020-03-01",125.18,3,2020,"61"
"6804312","2020-04-01",125.7,4,2020,"92"
"6804312","2020-05-01",125.66,5,2020,"122"
"6804312","2020-06-01",123.19,6,2020,"153"
"6804312","2020-07-01",126.255,7,2020,"183"
"6804312","2020-08-01",128.61,8,2020,"214"
"6804312","2020-09-01",128.91,9,2020,"245"
"6804312","2020-10-01",129.795,10,2020,"275"
"6804312","2020-11-01",130.9,11,2020,"306"
"6804312","2020-12-01",131.53,12,2020,"336"
