"date","elevation_at_waterlevel","site","year","julian"
2022-01-13,1180.55,6803804,2022,13
2022-01-27,1181.7,6803804,2022,27
2022-02-11,1182.79,6803804,2022,42
2022-02-28,1177,6803804,2022,59
2022-03-16,1183.76,6803804,2022,75
2022-03-30,1179.89,6803804,2022,89
2012-11-16,1258.93,6804214,2012,321
2012-11-30,1264.96,6804214,2012,335
2012-12-14,1263.5,6804214,2012,349
2012-12-28,1272.44,6804214,2012,363
2013-01-16,1270.23,6804214,2013,16
2013-01-31,1264.36,6804214,2013,31
2013-02-15,1264.03,6804214,2013,46
2013-02-28,1261.4,6804214,2013,59
2013-03-15,1273.32,6804214,2013,74
2013-03-28,1275.91,6804214,2013,87
2013-04-16,1278.56,6804214,2013,106
2013-04-30,1275.53,6804214,2013,120
2013-05-15,1272.97,6804214,2013,135
2013-05-31,1276.17,6804214,2013,151
2013-06-14,1279.87,6804214,2013,165
2013-06-28,1283.7,6804214,2013,179
2013-07-16,1263.67,6804214,2013,197
2013-07-31,1260.75,6804214,2013,212
2013-08-16,1223.55,6804214,2013,228
2013-08-30,1234.08,6804214,2013,242
2013-09-13,1237.1,6804214,2013,256
2013-09-27,1219.59,6804214,2013,270
2013-10-16,1259.65,6804214,2013,289
2013-10-31,1267,6804214,2013,304
2013-11-15,1271.75,6804214,2013,319
2013-11-26,1269.42,6804214,2013,330
2013-12-17,1272.48,6804214,2013,351
2013-12-30,1268.05,6804214,2013,364
2014-01-16,1255.76,6804214,2014,16
2014-02-14,1267.74,6804214,2014,45
2014-02-28,1263.75,6804214,2014,59
2014-03-14,1268.7,6804214,2014,73
2014-03-28,1263.9,6804214,2014,87
2014-04-15,1237.56,6804214,2014,105
2014-04-30,1253.91,6804214,2014,120
2014-05-15,1251.96,6804214,2014,135
2014-05-30,1254.75,6804214,2014,150
2014-06-13,1262.3,6804214,2014,164
2014-06-27,1265.21,6804214,2014,178
2014-07-16,1246,6804214,2014,197
2014-07-31,1240.58,6804214,2014,212
2014-08-15,1224.55,6804214,2014,227
2014-08-29,1226.62,6804214,2014,241
2014-09-15,1226.72,6804214,2014,258
2014-09-30,1242.69,6804214,2014,273
2014-10-15,1234.33,6804214,2014,288
2014-10-31,1239.5,6804214,2014,304
2014-11-14,1249.56,6804214,2014,318
2014-11-25,1253.67,6804214,2014,329
2014-12-10,1257.09,6804214,2014,344
2014-12-22,1252.8,6804214,2014,356
2015-01-15,1254.35,6804214,2015,15
2015-01-29,1255.4,6804214,2015,29
2015-02-12,1252.72,6804214,2015,43
2015-02-26,1255.42,6804214,2015,57
2015-03-16,1263.62,6804214,2015,75
2015-03-30,1267.89,6804214,2015,89
2015-04-15,1260.94,6804214,2015,105
2015-04-29,1271.87,6804214,2015,119
2015-05-14,1277.54,6804214,2015,134
2015-05-29,1334.73,6804214,2015,149
2015-06-15,1367.2,6804214,2015,166
2015-06-29,1371.4,6804214,2015,180
2015-07-16,1360.74,6804214,2015,197
2015-07-30,1331.15,6804214,2015,211
2015-08-13,1311.31,6804214,2015,225
2015-08-27,1280.4,6804214,2015,239
2015-09-15,1311.29,6804214,2015,258
2015-09-29,1313.57,6804214,2015,272
2015-10-15,1292.96,6804214,2015,288
2015-10-29,1300.98,6804214,2015,302
2015-11-13,1330.45,6804214,2015,317
2015-11-23,1332.86,6804214,2015,327
2015-12-15,1347.4,6804214,2015,349
2015-12-29,1356.08,6804214,2015,363
2016-01-14,1360.25,6804214,2016,14
2016-01-28,1358.3,6804214,2016,28
2016-02-11,1342.5,6804214,2016,42
2016-02-24,1336.9,6804214,2016,55
2016-03-15,1338.51,6804214,2016,75
2016-03-30,1342.59,6804214,2016,90
2016-04-14,1341.41,6804214,2016,105
2016-04-28,1355.4,6804214,2016,119
2016-05-16,1368.62,6804214,2016,137
2016-05-31,1388.05,6804214,2016,152
2016-06-15,1399.11,6804214,2016,167
2016-06-30,1392.72,6804214,2016,182
2016-07-13,1366.24,6804214,2016,195
2016-07-28,1359.97,6804214,2016,210
2016-08-16,1347.1,6804214,2016,229
2016-08-30,1350.12,6804214,2016,243
2016-09-15,1347.07,6804214,2016,259
2016-09-29,1335.5,6804214,2016,273
2016-10-13,1337.19,6804214,2016,287
2016-10-27,1283.6,6804214,2016,301
2016-11-16,1321,6804214,2016,321
2016-11-29,1318.77,6804214,2016,334
2016-12-15,1322.88,6804214,2016,350
2016-12-28,1314.62,6804214,2016,363
2017-01-17,1319.77,6804214,2017,17
2017-01-30,1322.12,6804214,2017,30
2017-02-15,1323.85,6804214,2017,46
2017-02-28,1326.14,6804214,2017,59
2017-03-15,1328.11,6804214,2017,74
2017-03-29,1328.27,6804214,2017,88
2017-04-12,1327.98,6804214,2017,102
2017-04-28,1327.95,6804214,2017,118
2017-05-15,1287.7,6804214,2017,135
2017-05-30,1309.76,6804214,2017,150
2017-06-15,1296.08,6804214,2017,166
2017-06-29,1286.05,6804214,2017,180
2017-07-27,1280.4,6804214,2017,208
2017-08-16,1252.68,6804214,2017,228
2017-08-30,1284.78,6804214,2017,242
2017-09-14,1242.06,6804214,2017,257
2017-09-28,1283,6804214,2017,271
2017-10-16,1275.8,6804214,2017,289
2017-10-30,1282.53,6804214,2017,303
2017-11-15,1284.03,6804214,2017,319
2017-11-29,1273.22,6804214,2017,333
2017-12-13,1282.18,6804214,2017,347
2017-12-27,1285.5,6804214,2017,361
2018-01-18,1285.4,6804214,2018,18
2018-01-31,1275.44,6804214,2018,31
2018-02-14,1271.81,6804214,2018,45
2018-02-28,1281.4,6804214,2018,59
2018-03-14,1283.41,6804214,2018,73
2018-03-28,1284.9,6804214,2018,87
2018-04-10,1255.08,6804214,2018,100
2018-04-25,1254.79,6804214,2018,115
2018-05-16,1249.33,6804214,2018,136
2018-05-30,1247.22,6804214,2018,150
2018-06-13,1255.85,6804214,2018,164
2018-06-27,1226.32,6804214,2018,178
2018-07-18,1217.14,6804214,2018,199
2018-07-31,1243.6,6804214,2018,212
2018-08-15,1254.02,6804214,2018,227
2018-08-29,1259.37,6804214,2018,241
2018-09-12,1263.4,6804214,2018,255
2018-09-26,1273,6804214,2018,269
2018-10-16,1281.25,6804214,2018,289
2018-10-30,1313.91,6804214,2018,303
2018-11-15,1315.52,6804214,2018,319
2018-11-29,1313.88,6804214,2018,333
2018-12-12,1313.33,6804214,2018,346
2018-12-27,1313.51,6804214,2018,361
2019-01-16,1326.32,6804214,2019,16
2019-01-30,1327.57,6804214,2019,30
2019-02-13,1326.64,6804214,2019,44
2019-02-27,1324.87,6804214,2019,58
2019-03-12,1323.42,6804214,2019,71
2019-03-28,1322.19,6804214,2019,87
2019-04-11,1321.59,6804214,2019,101
2019-04-30,1320.58,6804214,2019,120
2019-05-15,1329.06,6804214,2019,135
2019-05-29,1332.79,6804214,2019,149
2019-06-13,1331.36,6804214,2019,164
2019-06-27,1328.8,6804214,2019,178
2019-07-17,1321.18,6804214,2019,198
2019-07-31,1311.52,6804214,2019,212
2019-08-15,1317.04,6804214,2019,227
2019-08-29,1316.37,6804214,2019,241
2019-09-12,1313.92,6804214,2019,255
2019-09-25,1315.46,6804214,2019,268
2019-10-16,1315.49,6804214,2019,289
2019-10-31,1315.09,6804214,2019,304
2019-11-14,1314.97,6804214,2019,318
2019-11-27,1312.04,6804214,2019,331
2019-12-12,1312.88,6804214,2019,346
2019-12-30,1310.94,6804214,2019,364
2020-01-14,1310.54,6804214,2020,14
2020-01-30,1311.3,6804214,2020,30
2020-02-13,1311.39,6804214,2020,44
2020-02-27,1311.22,6804214,2020,58
2020-03-16,1311.07,6804214,2020,76
2020-03-30,1310.72,6804214,2020,90
2020-04-16,1310.41,6804214,2020,107
2020-04-30,1306.32,6804214,2020,121
2020-05-14,1306.58,6804214,2020,135
2020-05-28,1307.92,6804214,2020,149
2020-06-15,1308.67,6804214,2020,167
2020-06-29,1308.29,6804214,2020,181
2020-07-16,1298.43,6804214,2020,198
2020-07-30,1298.17,6804214,2020,212
2020-08-13,1298.87,6804214,2020,226
2020-08-27,1300.09,6804214,2020,240
2020-09-15,1302.08,6804214,2020,259
2020-09-30,1303.69,6804214,2020,274
2020-10-15,1304.15,6804214,2020,289
2020-10-29,1304.5,6804214,2020,303
2020-11-16,1300.46,6804214,2020,321
2020-11-30,1299.19,6804214,2020,335
2020-12-15,1301.35,6804214,2020,350
2020-12-28,1302,6804214,2020,363
2021-01-14,1303.32,6804214,2021,14
2021-01-28,1302.28,6804214,2021,28
2021-02-11,1303.65,6804214,2021,42
2021-02-25,1304.01,6804214,2021,56
2021-03-16,1304.1,6804214,2021,75
2021-03-30,1303.56,6804214,2021,89
2021-04-15,1303.46,6804214,2021,105
2021-04-29,1300.51,6804214,2021,119
2021-05-13,1300.67,6804214,2021,133
2021-05-26,1301.98,6804214,2021,146
2021-06-17,1302.96,6804214,2021,168
2021-06-29,1303.31,6804214,2021,180
2021-07-15,1304.26,6804214,2021,196
2021-07-29,1304.74,6804214,2021,210
2021-08-16,1305.31,6804214,2021,228
2021-08-30,1305.54,6804214,2021,242
2021-09-15,1303.04,6804214,2021,258
2021-09-30,1304.86,6804214,2021,273
2021-10-15,1305.36,6804214,2021,288
2021-10-28,1304.74,6804214,2021,301
2021-11-15,1305.39,6804214,2021,319
2021-11-30,1305.58,6804214,2021,334
2021-12-14,1306.29,6804214,2021,348
2021-12-28,1306.03,6804214,2021,362
2022-01-13,1305.5,6804214,2022,13
2022-01-27,1305.8,6804214,2022,27
2022-02-11,1306.85,6804214,2022,42
2022-02-28,1305.08,6804214,2022,59
2022-03-16,1305.62,6804214,2022,75
2022-03-30,1306.23,6804214,2022,89
2007-09-15,1270.4,6804312,2007,258
2007-09-30,1268.4,6804312,2007,273
2007-10-15,1267.4,6804312,2007,288
2007-10-31,1265.4,6804312,2007,304
2007-11-15,1263.6,6804312,2007,319
2007-11-30,1262.1,6804312,2007,334
2007-12-14,1261.3,6804312,2007,348
2007-12-31,1261.8,6804312,2007,365
2008-01-15,1258.9,6804312,2008,15
2008-01-31,1259,6804312,2008,31
2008-02-15,1256.8,6804312,2008,46
2008-02-29,1254,6804312,2008,60
2008-03-14,1252.6,6804312,2008,74
2008-03-31,1252.2,6804312,2008,91
2008-04-15,1250.2,6804312,2008,106
2008-04-30,1249.4,6804312,2008,121
2008-05-15,1248.1,6804312,2008,136
2008-05-30,1247,6804312,2008,151
2008-06-15,1244.3,6804312,2008,167
2008-06-30,1243.8,6804312,2008,182
2008-07-15,1241.9,6804312,2008,197
2008-07-31,1241.6,6804312,2008,213
2008-08-15,1240.4,6804312,2008,228
2008-08-29,1241.4,6804312,2008,242
2008-09-15,1240.1,6804312,2008,259
2008-09-30,1237.6,6804312,2008,274
2008-10-15,1237.8,6804312,2008,289
2008-10-31,1237.2,6804312,2008,305
2008-11-13,1236.4,6804312,2008,318
2008-12-01,1236.7,6804312,2008,336
2008-12-15,1235.4,6804312,2008,350
2008-12-29,1235,6804312,2008,364
2009-01-15,1233.7,6804312,2009,15
2009-01-30,1237.4,6804312,2009,30
2009-02-13,1240.2,6804312,2009,44
2009-02-27,1239.8,6804312,2009,58
2009-03-17,1238.3,6804312,2009,76
2009-03-31,1239.3,6804312,2009,90
2009-04-15,1238,6804312,2009,105
2009-04-29,1237.5,6804312,2009,119
2009-05-15,1237,6804312,2009,135
2009-05-29,1237.2,6804312,2009,149
2009-06-15,1234.6,6804312,2009,166
2009-06-30,1232.3,6804312,2009,181
2009-07-15,1233.9,6804312,2009,196
2009-07-31,1233,6804312,2009,212
2009-08-14,1230.2,6804312,2009,226
2009-08-28,1230.5,6804312,2009,240
2009-09-15,1233,6804312,2009,258
2009-09-30,1233.75,6804312,2009,273
2009-10-15,1234.5,6804312,2009,288
2009-10-30,1237.8,6804312,2009,303
2009-11-13,1241.8,6804312,2009,317
2009-11-30,1244,6804312,2009,334
2009-12-15,1245.2,6804312,2009,349
2010-01-12,1245.8,6804312,2010,12
2010-01-28,1249.6,6804312,2010,28
2010-02-12,1255.3,6804312,2010,43
2010-02-26,1258.4,6804312,2010,57
2010-03-15,1256,6804312,2010,74
2010-03-31,1260,6804312,2010,90
2010-04-16,1260.2,6804312,2010,106
2010-04-30,1260.4,6804312,2010,120
2010-05-14,1258.9,6804312,2010,134
2010-05-28,1261.6,6804312,2010,148
2010-06-16,1258.7,6804312,2010,167
2010-06-30,1249.6,6804312,2010,181
2010-07-16,1259.4,6804312,2010,197
2010-07-30,1258,6804312,2010,211
2010-08-16,1256.09,6804312,2010,228
2010-08-31,1254.98,6804312,2010,243
2010-09-16,1256.09,6804312,2010,259
2010-09-30,1256.31,6804312,2010,273
2010-10-15,1256.16,6804312,2010,288
2010-10-29,1255.72,6804312,2010,302
2010-11-16,1254.39,6804312,2010,320
2010-11-30,1253.95,6804312,2010,334
2010-12-16,1252.99,6804312,2010,350
2010-12-30,1252.55,6804312,2010,364
2011-01-14,1252.32,6804312,2011,14
2011-01-28,1252.03,6804312,2011,28
2011-02-11,1243.39,6804312,2011,42
2011-02-25,1250.41,6804312,2011,56
2011-03-15,1248.04,6804312,2011,74
2011-03-31,1248.18,6804312,2011,90
2011-04-15,1247.89,6804312,2011,105
2011-04-29,1246.27,6804312,2011,119
2011-05-13,1245.6,6804312,2011,133
2011-05-27,1244.2,6804312,2011,147
2011-06-16,1242.35,6804312,2011,167
2011-06-30,1241.69,6804312,2011,181
2011-07-15,1239.77,6804312,2011,196
2011-07-29,1238.33,6804312,2011,210
2011-08-16,1237.22,6804312,2011,228
2011-08-31,1236.26,6804312,2011,243
2011-09-16,1235.01,6804312,2011,259
2011-09-30,1233.39,6804312,2011,273
2011-10-13,1237.44,6804312,2011,286
2011-10-28,1234.11,6804312,2011,301
2011-11-15,1234.18,6804312,2011,319
2011-11-30,1234.4,6804312,2011,334
2011-12-16,1234.99,6804312,2011,350
2011-12-29,1235.66,6804312,2011,363
2012-01-19,1235.36,6804312,2012,19
2012-01-31,1235.58,6804312,2012,31
2012-02-16,1235.73,6804312,2012,47
2012-02-29,1236.69,6804312,2012,60
2012-03-15,1238.31,6804312,2012,75
2012-03-30,1240.9,6804312,2012,90
2012-04-13,1239.35,6804312,2012,104
2012-04-27,1241.34,6804312,2012,118
2012-05-15,1240.75,6804312,2012,136
2012-05-31,1241.78,6804312,2012,152
2012-06-15,1241.04,6804312,2012,167
2012-06-29,1240.5,6804312,2012,181
2012-07-17,1240.58,6804312,2012,199
2012-07-31,1238.95,6804312,2012,213
2012-08-16,1237.18,6804312,2012,229
2012-08-31,1235.41,6804312,2012,244
2012-09-14,1234.97,6804312,2012,258
2012-09-27,1237.92,6804312,2012,271
2012-10-16,1239.69,6804312,2012,290
2012-10-31,1239.47,6804312,2012,305
2012-11-16,1238.88,6804312,2012,321
2012-11-30,1237.84,6804312,2012,335
2012-12-14,1237.4,6804312,2012,349
2012-12-28,1237.03,6804312,2012,363
2013-01-16,1237.4,6804312,2013,16
2013-01-31,1237.77,6804312,2013,31
2013-02-15,1237.11,6804312,2013,46
2013-02-28,1236.52,6804312,2013,59
2013-03-15,1236.29,6804312,2013,74
2013-03-28,1235.7,6804312,2013,87
2013-04-16,1235.11,6804312,2013,106
2013-04-30,1233.56,6804312,2013,120
2013-05-15,1233.93,6804312,2013,135
2013-05-31,1237.4,6804312,2013,151
2013-06-14,1239.25,6804312,2013,165
2013-06-28,1238.66,6804312,2013,179
2013-07-16,1238.07,6804312,2013,197
2013-07-31,1238.51,6804312,2013,212
2013-08-16,1235.85,6804312,2013,228
2013-08-30,1235.04,6804312,2013,242
2013-09-13,1233.93,6804312,2013,256
2013-09-27,1227.22,6804312,2013,270
2013-10-16,1236.47,6804312,2013,289
2013-10-31,1239.87,6804312,2013,304
2013-11-15,1240.31,6804312,2013,319
2013-11-26,1241.05,6804312,2013,330
2013-12-17,1242.6,6804312,2013,351
2013-12-30,1242.16,6804312,2013,364
2014-01-16,1239.06,6804312,2014,16
2014-01-31,1241.64,6804312,2014,31
2014-02-14,1240.24,6804312,2014,45
2014-02-28,1240.9,6804312,2014,59
2014-03-14,1240.61,6804312,2014,73
2014-03-28,1240.31,6804312,2014,87
2014-04-15,1238.76,6804312,2014,105
2014-04-30,1236.1,6804312,2014,120
2014-05-15,1236.77,6804312,2014,135
2014-05-30,1237.14,6804312,2014,150
2014-06-13,1238.83,6804312,2014,164
2014-06-27,1237.87,6804312,2014,178
2014-07-16,1236.4,6804312,2014,197
2014-07-31,1233.89,6804312,2014,212
2014-08-15,1221.27,6804312,2014,227
2014-08-29,1233.15,6804312,2014,241
2014-09-15,1231.97,6804312,2014,258
2014-09-30,1232.86,6804312,2014,273
2014-10-15,1233.06,6804312,2014,288
2014-10-31,1232.34,6804312,2014,304
2014-11-14,1232.04,6804312,2014,318
2014-11-25,1233.52,6804312,2014,329
2014-12-10,1231.68,6804312,2014,344
2014-12-22,1231.75,6804312,2014,356
2015-01-15,1233.08,6804312,2015,15
2015-01-29,1234.18,6804312,2015,29
2015-02-12,1237.95,6804312,2015,43
2015-02-26,1238.32,6804312,2015,57
2015-03-16,1238.39,6804312,2015,75
2015-03-30,1240.16,6804312,2015,89
2015-04-15,1241.79,6804312,2015,105
2015-04-29,1242.38,6804312,2015,119
2015-05-14,1243.26,6804312,2015,134
2015-05-29,1249.83,6804312,2015,149
2015-06-15,1256.55,6804312,2015,166
2015-06-29,1257.65,6804312,2015,180
2015-07-16,1256.1,6804312,2015,197
2015-07-30,1251.75,6804312,2015,211
2015-08-13,1254.85,6804312,2015,225
2015-08-27,1253.15,6804312,2015,239
2015-09-15,1252.56,6804312,2015,258
2015-09-29,1251.75,6804312,2015,272
2015-10-15,1250.94,6804312,2015,288
2015-10-29,1251.89,6804312,2015,302
2015-11-13,1255.58,6804312,2015,317
2015-11-23,1256.09,6804312,2015,327
2015-12-15,1259.12,6804312,2015,349
2015-12-29,1260.08,6804312,2015,363
2016-01-14,1260.74,6804312,2016,14
2016-01-28,1260.52,6804312,2016,28
2016-02-11,1260,6804312,2016,42
2016-02-24,1260.08,6804312,2016,55
2016-03-15,1259.71,6804312,2016,75
2016-03-30,1259.63,6804312,2016,90
2016-04-14,1259.27,6804312,2016,105
2016-04-28,1261.77,6804312,2016,119
2016-05-16,1262.96,6804312,2016,137
2016-05-31,1266.2,6804312,2016,152
2016-06-15,1269.01,6804312,2016,167
2016-06-30,1267.31,6804312,2016,182
2016-07-13,1265.1,6804312,2016,195
2016-07-28,1263.4,6804312,2016,210
2016-08-16,1261.85,6804312,2016,229
2016-08-30,1262.07,6804312,2016,243
2016-09-15,1261.26,6804312,2016,259
2016-09-29,1260.96,6804312,2016,273
2016-10-13,1260.6,6804312,2016,287
2016-10-27,1260.01,6804312,2016,301
2016-11-16,1259.57,6804312,2016,321
2016-11-29,1258.97,6804312,2016,334
2016-12-15,1258.97,6804312,2016,350
2016-12-28,1259.05,6804312,2016,363
2017-01-17,1258.97,6804312,2017,17
2017-01-30,1259.2,6804312,2017,30
2017-02-15,1259.05,6804312,2017,46
2017-02-28,1259.93,6804312,2017,59
2017-03-15,1260.38,6804312,2017,74
2017-03-29,1260.38,6804312,2017,88
2017-04-12,1259.79,6804312,2017,102
2017-04-28,1259.27,6804312,2017,118
2017-05-15,1258.68,6804312,2017,135
2017-05-30,1258.46,6804312,2017,150
2017-06-15,1257.57,6804312,2017,166
2017-06-29,1256.69,6804312,2017,180
2017-07-27,1253.96,6804312,2017,208
2017-08-16,1251.96,6804312,2017,228
2017-08-30,1251.08,6804312,2017,242
2017-09-14,1250.12,6804312,2017,257
2017-09-28,1249.68,6804312,2017,271
2017-10-16,1248.72,6804312,2017,289
2017-10-30,1248.13,6804312,2017,303
2017-11-15,1247.09,6804312,2017,319
2017-11-29,1246.43,6804312,2017,333
2017-12-13,1246.43,6804312,2017,347
2017-12-27,1246.06,6804312,2017,361
2018-01-18,1245.47,6804312,2018,18
2018-01-31,1244.36,6804312,2018,31
2018-02-14,1244.88,6804312,2018,45
2018-02-28,1244.44,6804312,2018,59
2018-03-14,1243.4,6804312,2018,73
2018-03-28,1242.74,6804312,2018,87
2018-04-10,1242.74,6804312,2018,100
2018-04-25,1241.41,6804312,2018,115
2018-05-16,1240.3,6804312,2018,136
2018-05-30,1239.57,6804312,2018,150
2018-06-13,1237.2,6804312,2018,164
2018-06-27,1233.78,6804312,2018,178
2018-07-18,1233.44,6804312,2018,199
2018-07-31,1232.4,6804312,2018,212
2018-08-15,1232.03,6804312,2018,227
2018-08-29,1231.59,6804312,2018,241
2018-09-12,1234.62,6804312,2018,255
2018-09-26,1240.6,6804312,2018,269
2018-10-16,1243.7,6804312,2018,289
2018-10-30,1247.61,6804312,2018,303
2018-11-15,1249.53,6804312,2018,319
2018-11-29,1250.85,6804312,2018,333
2018-12-12,1251.37,6804312,2018,346
2018-12-27,1252.4,6804312,2018,361
2019-01-16,1256.39,6804312,2019,16
2019-01-30,1257.57,6804312,2019,30
2019-02-13,1258.09,6804312,2019,44
2019-02-27,1258.01,6804312,2019,58
2019-03-12,1257.87,6804312,2019,71
2019-03-28,1257.42,6804312,2019,87
2019-04-11,1257.27,6804312,2019,101
2019-04-30,1257.5,6804312,2019,120
2019-05-15,1261.92,6804312,2019,135
2019-05-29,1262.07,6804312,2019,149
2019-06-13,1261.7,6804312,2019,164
2019-06-27,1261.04,6804312,2019,178
2019-07-17,1259.78,6804312,2019,198
2019-07-31,1258.16,6804312,2019,212
2019-08-15,1256.83,6804312,2019,227
2019-08-29,1256.24,6804312,2019,241
2019-09-12,1255.13,6804312,2019,255
2019-09-25,1255.28,6804312,2019,268
2019-10-16,1253.47,6804312,2019,289
2019-10-31,1252.9,6804312,2019,304
2019-11-14,1251.95,6804312,2019,318
2019-11-27,1250.69,6804312,2019,331
2019-12-12,1250.1,6804312,2019,346
2019-12-30,1249.58,6804312,2019,364
2020-01-14,1248.55,6804312,2020,14
2020-01-30,1247.74,6804312,2020,30
2020-02-13,1246.56,6804312,2020,44
2020-02-27,1246.78,6804312,2020,58
2020-03-16,1245.89,6804312,2020,76
2020-03-30,1245.75,6804312,2020,90
2020-04-16,1245.52,6804312,2020,107
2020-04-30,1245.08,6804312,2020,121
2020-05-14,1243.53,6804312,2020,135
2020-05-28,1247.15,6804312,2020,149
2020-06-15,1247.81,6804312,2020,167
2020-06-29,1247.81,6804312,2020,181
2020-07-16,1245.52,6804312,2020,198
2020-07-30,1243.97,6804312,2020,212
2020-08-13,1242.87,6804312,2020,226
2020-08-27,1241.91,6804312,2020,240
2020-09-15,1242.35,6804312,2020,259
2020-09-30,1241.83,6804312,2020,274
2020-10-15,1241.83,6804312,2020,289
2020-10-29,1240.58,6804312,2020,303
2020-11-16,1240.14,6804312,2020,321
2020-11-30,1240.06,6804312,2020,335
2020-12-15,1239.62,6804312,2020,350
2020-12-28,1239.32,6804312,2020,363
2021-01-14,1239.03,6804312,2021,14
2021-01-28,1238.51,6804312,2021,28
2021-02-11,1236.66,6804312,2021,42
2021-02-25,1235.54,6804312,2021,56
2021-03-16,1232.76,6804312,2021,75
2021-03-30,1232.38,6804312,2021,89
2021-04-15,1230.95,6804312,2021,105
2021-04-29,1229.63,6804312,2021,119
2021-05-13,1230.93,6804312,2021,133
2021-05-26,1232.88,6804312,2021,146
2021-06-17,1235.78,6804312,2021,168
2021-06-29,1235.18,6804312,2021,180
2021-07-15,1237.4,6804312,2021,196
2021-07-29,1236.9,6804312,2021,210
2021-08-16,1236.77,6804312,2021,228
2021-08-30,1235.99,6804312,2021,242
2021-09-15,1234.91,6804312,2021,258
2021-09-30,1233.65,6804312,2021,273
2021-10-15,1235.47,6804312,2021,288
2021-10-28,1237.61,6804312,2021,301
2021-11-15,1238.4,6804312,2021,319
2021-11-30,1238.19,6804312,2021,334
2021-12-14,1237.89,6804312,2021,348
2021-12-28,1238.63,6804312,2021,362
2022-01-13,1238.12,6804312,2022,13
2022-01-27,1237.28,6804312,2022,27
2022-02-11,1237.09,6804312,2022,42
2022-02-28,1236.19,6804312,2022,59
2022-03-16,1234.94,6804312,2022,75
2022-03-30,1234.23,6804312,2022,89
2007-09-15,1268.6,6804313,2007,258
2007-09-30,1266.7,6804313,2007,273
2007-10-15,1265.8,6804313,2007,288
2007-10-31,1263.8,6804313,2007,304
2007-11-15,1262.5,6804313,2007,319
2007-11-30,1261,6804313,2007,334
2007-12-14,1260.2,6804313,2007,348
2007-12-31,1260.7,6804313,2007,365
2008-01-15,1257.2,6804313,2008,15
2008-01-31,1257.3,6804313,2008,31
2008-02-15,1255.1,6804313,2008,46
2008-02-29,1253,6804313,2008,60
2008-03-14,1251.4,6804313,2008,74
2008-03-31,1251,6804313,2008,91
2008-04-15,1249,6804313,2008,106
2008-04-30,1248.2,6804313,2008,121
2008-05-15,1246.8,6804313,2008,136
2008-05-30,1245.7,6804313,2008,151
2008-06-15,1243,6804313,2008,167
2008-06-30,1242.4,6804313,2008,182
2008-07-15,1240.9,6804313,2008,197
2008-07-31,1240.6,6804313,2008,213
2008-08-15,1239.4,6804313,2008,228
2008-08-29,1240.4,6804313,2008,242
2008-09-15,1238.8,6804313,2008,259
2008-09-30,1236.2,6804313,2008,274
